Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-lmdi-bundle.json	3049	3	0	43	1	0	0	0	0	46	0	0	0	0	0	0	0	1	0	0	159	458	0	0	0	9	1	1
fsh-generated/resources/StructureDefinition-lmdi-condition.json	5746	4	0	124	0	0	0	0	0	117	0	0	0	0	0	0	0	1	0	0	273	510	0	0	0	15	0	2
fsh-generated/resources/StructureDefinition-lmdi-episodeofcare.json	1924	3	0	88	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	82	255	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-lmdi-medication.json	6087	3	0	110	0	0	0	0	0	40	0	0	1	0	0	0	0	2	0	0	237	552	0	0	0	17	0	0
fsh-generated/resources/StructureDefinition-lmdi-medicationadministration.json	9214	4	0	144	0	0	0	0	1	41	0	0	0	0	0	0	0	1	0	0	194	354	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-lmdi-medicationrequest.json	5481	4	0	39	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	161	205	0	0	0	18	0	0
fsh-generated/resources/StructureDefinition-lmdi-municipalitycode.json	1844	3	0	22	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	44	73	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-lmdi-organization.json	7284	4	0	38	0	0	0	0	0	34	0	0	0	0	0	0	0	1	0	0	170	246	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-lmdi-patient.json	5262	3	0	41	0	0	0	0	0	42	0	0	0	0	0	0	0	1	0	0	217	225	0	1	0	16	0	0
fsh-generated/resources/StructureDefinition-lmdi-practitioner.json	3754	3	0	29	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	94	130	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-lmdi-practitionerrole.json	1707	3	0	44	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	103	139	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-lmdi-urban-district.json	1860	3	0	22	1	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	43	66	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-lokal-legemiddelkatalog-extension.json	1491	3	0	20	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	28	43	0	0	0	2	0	0
fsh-generated/resources/ValueSet-LokalLegemiddelkatalogValues.json	574	2	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	9	1606	0	0	0	0	0	0
fsh-generated/resources/ValueSet-lmdi-medicationadministrationstatus.json	888	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	55	0	0	0	0	0	0
